class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Anjaneyasana - Low Lunge,0.5676981806755066,0.48342856764793396,0.03818821161985397,0.999972403049469,0.5677529573440552,0.47688546776771545,0.010966874659061432,0.9999574422836304,0.5655526518821716,0.4741229712963104,0.0109571423381567,0.999959409236908,0.5634067058563232,0.4707767963409424,0.011118656024336815,0.9999593496322632,0.5753093957901001,0.4936589002609253,0.013388191349804401,0.9999566078186035,0.5779913663864136,0.5018994808197021,0.013465953059494495,0.999962329864502,0.5805169343948364,0.5028653144836426,0.013462215662002563,0.9999682903289795,0.5610772371292114,0.47851330041885376,-0.09596571326255798,0.9999701976776123,0.5814751386642456,0.5014171004295349,-0.07633849233388901,0.999965488910675,0.5600363612174988,0.4927915930747986,0.008077593520283699,0.9999598860740662,0.5672305822372437,0.5025835037231445,0.009972812607884407,0.9999475479125977,0.5147991180419922,0.505497932434082,-0.06092843413352966,0.9999035000801086,0.5720118284225464,0.6088390946388245,-0.17499566078186035,0.9999960064888,0.4449591636657715,0.4720080494880676,-0.0681740790605545,0.36499813199043274,0.5576887726783752,0.7399477362632751,-0.23302443325519562,0.9983866810798645,0.3837026357650757,0.4381098449230194,-0.09031728655099869,0.390185683965683,0.5611119270324707,0.8542717099189758,-0.31077027320861816,0.9972692131996155,0.36560526490211487,0.42006441950798035,-0.10096529871225357,0.3943384289741516,0.5728233456611633,0.8711161017417908,-0.34274277091026306,0.9940990805625916,0.36694031953811646,0.4152021110057831,-0.0966070294380188,0.3978259861469269,0.5788750648498535,0.8680930137634277,-0.34174269437789917,0.993319571018219,0.3742676377296448,0.4250663220882416,-0.08836390823125839,0.40463295578956604,0.5732619762420654,0.8617991209030151,-0.31437575817108154,0.9892839193344116,0.4688156247138977,0.7286255955696106,0.07915396988391876,0.9999508261680603,0.4696541726589203,0.7561284303665161,-0.07955146580934525,0.9999882578849792,0.5302199125289917,0.7364729046821594,0.27837884426116943,0.7825150489807129,0.37207478284835815,0.8420175313949585,-0.06156785413622856,0.9988911747932434,0.5590304136276245,0.7947359681129456,0.43264564871788025,0.9189012050628662,0.26853668689727783,0.8436156511306763,-0.020140161737799644,0.9997513294219971,0.5540288090705872,0.8116289973258972,0.43997374176979065,0.8694180846214294,0.251893013715744,0.8298540711402893,-0.015312785282731056,0.9986708164215088,0.5950878858566284,0.8271560072898865,0.44931507110595703,0.9320258498191833,0.23382654786109924,0.8610795736312866,-0.08138643205165863,0.9992408752441406
Anjaneyasana - Low Lunge,0.6336904764175415,0.45885759592056274,-0.025923719629645348,0.9996604323387146,0.6271239519119263,0.44403526186943054,-0.04775143414735794,0.9997208714485168,0.6256846189498901,0.44347473978996277,-0.04776003211736679,0.9997074604034424,0.6239959001541138,0.4425504803657532,-0.04764806479215622,0.9998179078102112,0.6268608570098877,0.4472897946834564,-0.04903385788202286,0.9998299479484558,0.6253964304924011,0.4488687217235565,-0.04868057742714882,0.9998579025268555,0.6238598823547363,0.4489377439022064,-0.04846438020467758,0.999903678894043,0.6103365421295166,0.45241639018058777,-0.011610790155827999,0.9998316764831543,0.6117677092552185,0.4578315317630768,-0.1133878082036972,0.9998760223388672,0.6284064650535583,0.473614364862442,-0.03988291323184967,0.9996818900108337,0.6275739073753357,0.47793811559677124,-0.04502808675169945,0.999754011631012,0.5713080167770386,0.520439088344574,0.08582088351249695,0.9998717308044434,0.5880801677703857,0.554583728313446,-0.18476030230522156,0.9999197125434875,0.5489312410354614,0.6447679400444031,0.1033785343170166,0.33338627219200134,0.5836043953895569,0.6947907209396362,-0.2415589839220047,0.9961819648742676,0.5408284664154053,0.7637535333633423,0.038340069353580475,0.3541642129421234,0.5928241610527039,0.8312416076660156,-0.24220605194568634,0.9916812181472778,0.5406307578086853,0.7853025794029236,0.03606804832816124,0.3581548035144806,0.6010317802429199,0.8608649969100952,-0.27510708570480347,0.9870151281356812,0.5541068315505981,0.7931141257286072,0.005489866714924574,0.36157360672950745,0.6056353449821472,0.8597136735916138,-0.2593271732330322,0.9860337376594543,0.5460778474807739,0.7866233587265015,0.02262711338698864,0.3681299090385437,0.6028477549552917,0.8501719236373901,-0.23528024554252625,0.9805646538734436,0.5015324354171753,0.7204962968826294,0.08603928983211517,0.9998866319656372,0.5238558650016785,0.7182595133781433,-0.08600898087024689,0.9996237754821777,0.4430336356163025,0.8226960301399231,0.0988803282380104,0.8005139231681824,0.6175994277000427,0.6671425700187683,-0.05810350924730301,0.9737135767936707,0.345660537481308,0.8089184165000916,0.17831942439079285,0.9266022443771362,0.6099056005477905,0.8305203914642334,0.0746922567486763,0.9912474155426025,0.33725598454475403,0.8078446984291077,0.1881406605243683,0.8818076848983765,0.6034091711044312,0.8439377546310425,0.08750710636377335,0.9863296151161194,0.2952227294445038,0.8283811211585999,0.16314829885959625,0.9371036887168884,0.6522673964500427,0.8576166033744812,0.08377236872911453,0.9910669326782227
Anjaneyasana - Low Lunge,0.5668917298316956,0.4651177227497101,0.031795062124729156,0.9996926188468933,0.567306637763977,0.4501934349536896,0.0067196199670434,0.9997472763061523,0.5651935935020447,0.4495692253112793,0.006718283053487539,0.9997351765632629,0.5632650852203369,0.4485214352607727,0.006860155612230301,0.9998345375061035,0.5758587121963501,0.45227640867233276,0.011999113485217094,0.9998452067375183,0.5789415836334229,0.4530445635318756,0.012090983800590038,0.999870240688324,0.5826762914657593,0.4510877728462219,0.012085297144949436,0.9999103546142578,0.5623334646224976,0.45695817470550537,-0.03365662693977356,0.9998478889465332,0.5844322443008423,0.45935532450675964,-0.060221873223781586,0.9998862743377686,0.560137152671814,0.47908109426498413,0.0043938555754721165,0.999712347984314,0.5684701204299927,0.4832398295402527,0.010158834978938103,0.9997756481170654,0.5164013504981995,0.5215989351272583,-0.039495401084423065,0.9998772740364075,0.5854437947273254,0.5936759114265442,-0.14188379049301147,0.9999276399612427,0.4465639591217041,0.566849410533905,-0.04339674487709999,0.3973132371902466,0.573340654373169,0.7278890013694763,-0.19118325412273407,0.9965560436248779,0.38723739981651306,0.5536532998085022,-0.03483348339796066,0.4178082048892975,0.5740123391151428,0.8450124263763428,-0.2483360469341278,0.9923498630523682,0.3696436583995819,0.5505715012550354,-0.04704956337809563,0.4208565652370453,0.5890287756919861,0.8678470849990845,-0.28048175573349,0.987849771976471,0.37058356404304504,0.5432817339897156,-0.04287555813789368,0.4238054156303406,0.594014048576355,0.8646844029426575,-0.2752859890460968,0.9869106411933899,0.3769623637199402,0.5461341142654419,-0.03265264257788658,0.4280056655406952,0.5878410935401917,0.8576382398605347,-0.2485198676586151,0.9816694259643555,0.4696767330169678,0.7263761162757874,0.07795717567205429,0.9998955726623535,0.4790803790092468,0.7306666970252991,-0.07831141352653503,0.9996613264083862,0.4551956057548523,0.7857996821403503,0.2725890278816223,0.781011164188385,0.3973901867866516,0.7910481691360474,-0.05227270722389221,0.9762945175170898,0.4338732361793518,0.7976901531219482,0.4333168566226959,0.907762885093689,0.2974570691585541,0.8373225927352905,0.053374141454696655,0.9920045733451843,0.42619138956069946,0.8021672368049622,0.45016080141067505,0.8755796551704407,0.2781282067298889,0.8421448469161987,0.060292214155197144,0.9869344830513,0.4413544535636902,0.820372998714447,0.4601925313472748,0.9262080192565918,0.2641066014766693,0.8597522974014282,0.06674592196941376,0.9916660189628601
Anjaneyasana - Low Lunge,0.6384271383285522,0.4677923023700714,-0.05124538019299507,0.9994767308235168,0.6349605321884155,0.4511021375656128,0.0004588514566421509,0.9995536208152771,0.6340385675430298,0.4503360688686371,0.00029759816243313253,0.9995110630989075,0.632961630821228,0.4493923485279083,0.0006341584376059473,0.9997113347053528,0.6341468095779419,0.4526588022708893,-0.06582985818386078,0.9997384548187256,0.6327371597290039,0.45298346877098083,-0.06600083410739899,0.9997808933258057,0.6314078569412231,0.45226940512657166,-0.06609050929546356,0.9998557567596436,0.6197431683540344,0.45641887187957764,-0.009052542969584465,0.9997215867042542,0.6197038292884827,0.45865267515182495,-0.10242029279470444,0.9997991323471069,0.6340826153755188,0.4810043275356293,-0.020228179171681404,0.9994621872901917,0.632590651512146,0.48436906933784485,-0.0642561987042427,0.9995881915092468,0.574557900428772,0.5320586562156677,0.08577805012464523,0.9998542666435242,0.5949594974517822,0.5548962950706482,-0.19320163130760193,0.9998528957366943,0.558925986289978,0.6612573862075806,0.10912609100341797,0.36127835512161255,0.5963565111160278,0.7025003433227539,-0.2303706854581833,0.9952026605606079,0.562635064125061,0.7811002731323242,0.06248793751001358,0.37865135073661804,0.6053463220596313,0.8323741555213928,-0.22822153568267822,0.9886230826377869,0.5688463449478149,0.8018859624862671,0.06586839258670807,0.38181525468826294,0.6144648790359497,0.8621948957443237,-0.26062846183776855,0.982609748840332,0.5763408541679382,0.8067675232887268,0.03581836447119713,0.3846985995769501,0.6185097694396973,0.8612352013587952,-0.2441822737455368,0.981541633605957,0.5685464143753052,0.7997652888298035,0.047992561012506485,0.38892051577568054,0.6137411594390869,0.8529112339019775,-0.22121913731098175,0.9752548933029175,0.5014060139656067,0.7221053242683411,0.08908233791589737,0.9998427033424377,0.5267990231513977,0.7163044214248657,-0.08905623853206635,0.9993364214897156,0.4420270323753357,0.8292067050933838,0.11271993070840836,0.798199474811554,0.6220172643661499,0.6675832867622375,-0.05109770968556404,0.95234215259552,0.34558916091918945,0.8064696192741394,0.1688620150089264,0.9165988564491272,0.609211802482605,0.8339312076568604,0.09641935676336288,0.9796534776687622,0.3383772075176239,0.801234781742096,0.1769091635942459,0.8873218297958374,0.6010916233062744,0.8513995409011841,0.11112763732671738,0.970391571521759,0.29637497663497925,0.8206183314323425,0.15814396739006042,0.931819498538971,0.6451646089553833,0.8594411015510559,0.12619547545909882,0.9793824553489685
Anjaneyasana - Low Lunge,0.6584057211875916,0.4802887737751007,-0.030259232968091965,0.999108612537384,0.6561147570610046,0.4606560468673706,-0.010918628424406052,0.9992294311523438,0.6555176973342896,0.45987939834594727,-0.010927077382802963,0.9991393685340881,0.6545673608779907,0.4588543772697449,-0.010818269103765488,0.9995161890983582,0.6540439128875732,0.46084707975387573,-0.04606751725077629,0.999561071395874,0.6520648002624512,0.46035999059677124,-0.04614759981632233,0.9996223449707031,0.6501362919807434,0.45903006196022034,-0.04620066285133362,0.9997657537460327,0.6389856338500977,0.46374669671058655,0.04523960500955582,0.9994703531265259,0.6359864473342896,0.460004597902298,-0.09016724675893784,0.9996581077575684,0.6537004113197327,0.49175551533699036,-0.0036126207560300827,0.999097466468811,0.6507909893989563,0.4934700131416321,-0.044571876525878906,0.9993603229522705,0.5894749164581299,0.5406769514083862,0.14103806018829346,0.9998098611831665,0.6057826280593872,0.5559950470924377,-0.17259708046913147,0.9997733235359192,0.5681968927383423,0.6734673976898193,0.16826140880584717,0.32672274112701416,0.5973931550979614,0.7035078406333923,-0.20586562156677246,0.9937571287155151,0.5703604817390442,0.7868714928627014,0.1201925277709961,0.3422984182834625,0.6051520705223083,0.8325039148330688,-0.16775718331336975,0.983628511428833,0.5739066004753113,0.8041847944259644,0.12559331953525543,0.3455365002155304,0.6143836379051208,0.8620579242706299,-0.19576987624168396,0.976006269454956,0.577782392501831,0.8273558020591736,0.09736707806587219,0.3482528626918793,0.6204432249069214,0.8614671230316162,-0.1768961399793625,0.9746019840240479,0.5751441717147827,0.8046985268592834,0.10600439459085464,0.35233572125434875,0.6158485412597656,0.8530874252319336,-0.1590011566877365,0.9665886759757996,0.5096275210380554,0.7207963466644287,0.09476706385612488,0.9996997714042664,0.5362776517868042,0.7149803042411804,-0.09468678385019302,0.9986101388931274,0.43952688574790955,0.8336635828018188,0.09629903733730316,0.8129079937934875,0.6283760666847229,0.6562318801879883,-0.053567737340927124,0.9163610935211182,0.33975401520729065,0.8106655478477478,0.16963699460029602,0.9246170520782471,0.6138838529586792,0.8328721523284912,0.07955402135848999,0.9612794518470764,0.33041912317276,0.7997793555259705,0.1803848296403885,0.8982852697372437,0.6110540628433228,0.852663516998291,0.09210405498743057,0.9478914141654968,0.29366928339004517,0.8214313983917236,0.16283421218395233,0.9371381998062134,0.6592808365821838,0.8575590252876282,0.09442292153835297,0.961564838886261
Anjaneyasana - Low Lunge,0.6613008379936218,0.4863908588886261,-0.030565405264496803,0.9989850521087646,0.6584855914115906,0.4668023884296417,-0.01500022690743208,0.9991278648376465,0.6577169299125671,0.4658813774585724,-0.014993041753768921,0.9990308284759521,0.6567188501358032,0.46499961614608765,-0.01489145029336214,0.9994613528251648,0.6571802496910095,0.467182993888855,-0.04641817882657051,0.9995041489601135,0.6556442379951477,0.46656113862991333,-0.046484287828207016,0.9995712637901306,0.6541144847869873,0.4651586413383484,-0.046524178236722946,0.9997361302375793,0.6422295570373535,0.4685461223125458,0.04756984859704971,0.9994101524353027,0.64100581407547,0.4609053432941437,-0.09041658788919449,0.9996204376220703,0.6559444665908813,0.49773237109184265,-0.0046550920233130455,0.9990084767341614,0.6539536714553833,0.4995885491371155,-0.044683873653411865,0.999304473400116,0.5933109521865845,0.5465224981307983,0.14512842893600464,0.9997905492782593,0.6106732487678528,0.558377206325531,-0.17251434922218323,0.9997304081916809,0.5655354261398315,0.6738661527633667,0.17591819167137146,0.2962363660335541,0.5978171229362488,0.7035629749298096,-0.2159772366285324,0.9934788942337036,0.5656305551528931,0.7860530614852905,0.13707628846168518,0.31020888686180115,0.6056674122810364,0.8333671689033508,-0.19600340723991394,0.9815348982810974,0.5691338181495667,0.820148229598999,0.14413610100746155,0.3135915696620941,0.6141780614852905,0.862674355506897,-0.22762036323547363,0.9728278517723083,0.57285475730896,0.8294374346733093,0.11409641802310944,0.3162054419517517,0.6208135485649109,0.862500786781311,-0.20624227821826935,0.9711664319038391,0.5723769664764404,0.8048567771911621,0.12251873314380646,0.32020387053489685,0.6161779165267944,0.8532283306121826,-0.1869666427373886,0.9622882008552551,0.51173996925354,0.7204598188400269,0.09803402423858643,0.9996542930603027,0.5364943742752075,0.7141152024269104,-0.09794395416975021,0.9983041882514954,0.4385254383087158,0.8364498615264893,0.08996985852718353,0.8301030397415161,0.6301468014717102,0.6534279584884644,-0.0538967065513134,0.9051138758659363,0.33618852496147156,0.8153790235519409,0.16394391655921936,0.9320508241653442,0.617029070854187,0.831635057926178,0.07531990110874176,0.9547581672668457,0.32765594124794006,0.800858199596405,0.1750844568014145,0.9083272814750671,0.6123204231262207,0.8556935787200928,0.08743517845869064,0.9356270432472229,0.28891274333000183,0.8243649005889893,0.15071333944797516,0.942943274974823,0.6570588946342468,0.8572437763214111,0.08336412161588669,0.9561111330986023
Anjaneyasana - Low Lunge,0.6639817953109741,0.48914214968681335,-0.05330821871757507,0.9986766576766968,0.6605815887451172,0.46938356757164,-0.020103799179196358,0.9989106059074402,0.6596155166625977,0.46828487515449524,-0.020124271512031555,0.998798668384552,0.6584798097610474,0.4673382639884949,-0.020163485780358315,0.9993355870246887,0.6595813632011414,0.469965398311615,-0.06762378662824631,0.9993729591369629,0.6579949855804443,0.46915677189826965,-0.06775463372468948,0.9994602799415588,0.6563915014266968,0.46765658259391785,-0.06781740486621857,0.9996674656867981,0.6441768407821655,0.47075268626213074,0.01451936550438404,0.9993016123771667,0.6430405974388123,0.4616956412792206,-0.10065381228923798,0.9995265007019043,0.6584219336509705,0.5008143186569214,-0.011097217909991741,0.9987433552742004,0.6566578149795532,0.502972424030304,-0.0649707019329071,0.9991161823272705,0.5960694551467896,0.5486112236976624,0.11190573871135712,0.9997556209564209,0.6109865307807922,0.5599521994590759,-0.18214568495750427,0.9996020793914795,0.5746647119522095,0.6790376305580139,0.1354517638683319,0.2692964971065521,0.5982669591903687,0.7049809098243713,-0.22081437706947327,0.9927510023117065,0.5805394053459167,0.792315661907196,0.08940067887306213,0.2815919518470764,0.6054633855819702,0.834201455116272,-0.19800914824008942,0.9786164164543152,0.5850709080696106,0.8152645826339722,0.09203065931797028,0.2850317060947418,0.6142174601554871,0.8635898232460022,-0.22874712944030762,0.9687095880508423,0.5934120416641235,0.819231390953064,0.0639614537358284,0.2875712513923645,0.6197193264961243,0.8635489344596863,-0.2097778022289276,0.9669251441955566,0.5880910158157349,0.8116930723190308,0.07545407861471176,0.2914629578590393,0.6150334477424622,0.8536027669906616,-0.18984851241111755,0.9572393298149109,0.5124865770339966,0.7162627577781677,0.09731059521436691,0.9996092319488525,0.534402072429657,0.709434449672699,-0.09722860157489777,0.9979662895202637,0.4406900405883789,0.8338675498962402,0.08820854127407074,0.8455767631530762,0.6279793977737427,0.6509595513343811,-0.055257998406887054,0.896962583065033,0.3379502594470978,0.817523181438446,0.16887971758842468,0.9387211203575134,0.6137999296188354,0.8318930864334106,0.07361442595720291,0.9520236849784851,0.3284561038017273,0.7997972965240479,0.17998038232326508,0.9173114895820618,0.6097620129585266,0.8545395731925964,0.08566625416278839,0.9292208552360535,0.2890203595161438,0.8267542719841003,0.15502551198005676,0.9480007290840149,0.6579409837722778,0.8573120832443237,0.08027379959821701,0.9530822038650513
Anjaneyasana - Low Lunge,0.664097249507904,0.4936925768852234,-0.051556605845689774,0.9984334707260132,0.6611863374710083,0.47414538264274597,-0.031027480959892273,0.9987339973449707,0.6601434946060181,0.47311896085739136,-0.03104138746857643,0.9986060261726379,0.6589385271072388,0.4722805321216583,-0.0310064610093832,0.999230146408081,0.6601757407188416,0.47446712851524353,-0.06612957268953323,0.9992673993110657,0.6585012674331665,0.4736688435077667,-0.06622813642024994,0.9993696212768555,0.6568266153335571,0.47239765524864197,-0.06627775728702545,0.9996114373207092,0.6445338726043701,0.4746401011943817,0.02483251690864563,0.9992073178291321,0.6433607339859009,0.46619361639022827,-0.10397376865148544,0.9994441866874695,0.6581410765647888,0.5057145357131958,-0.02108728513121605,0.99849933385849,0.6564048528671265,0.5073670148849487,-0.06387902051210403,0.9989412426948547,0.5970692038536072,0.5496739745140076,0.12264038622379303,0.9997285604476929,0.6096708178520203,0.5605725049972534,-0.18496157228946686,0.9994774460792542,0.5813587307929993,0.6809244155883789,0.14307108521461487,0.24511241912841797,0.6002228260040283,0.7062641382217407,-0.2223421037197113,0.9919666647911072,0.5910578966140747,0.7963792681694031,0.08724160492420197,0.25577184557914734,0.6064550280570984,0.8346350193023682,-0.18404851853847504,0.9751946330070496,0.5964738130569458,0.8186790347099304,0.08871117979288101,0.25929149985313416,0.6152624487876892,0.8638920187950134,-0.214971661567688,0.9640063047409058,0.5986950993537903,0.8170773983001709,0.058912117034196854,0.2617640197277069,0.6207371950149536,0.8640491962432861,-0.19566123187541962,0.9621331095695496,0.5968564748764038,0.8149170875549316,0.07194861769676208,0.26563867926597595,0.6156761050224304,0.8538306355476379,-0.17589789628982544,0.9517051577568054,0.5110838413238525,0.7154164910316467,0.09794403612613678,0.9995571970939636,0.5325587391853333,0.7089480757713318,-0.09785465896129608,0.9975690245628357,0.4385508596897125,0.8327897787094116,0.09694298356771469,0.8581928610801697,0.6280016899108887,0.652324914932251,-0.059671998023986816,0.8834988474845886,0.3343459665775299,0.8183718323707581,0.17777079343795776,0.9446315765380859,0.6118499636650085,0.8320170640945435,0.06866458058357239,0.9471534490585327,0.3261096179485321,0.799056351184845,0.18865878880023956,0.9253063797950745,0.6076031923294067,0.8582541346549988,0.08058179169893265,0.9214557409286499,0.28856948018074036,0.8296099305152893,0.1649145483970642,0.9521318078041077,0.6568044424057007,0.85980623960495,0.07753860205411911,0.9478269815444946
Anjaneyasana - Low Lunge,0.661564826965332,0.4950402081012726,-0.04789942502975464,0.9981462359428406,0.6579776406288147,0.4757402539253235,-0.03110010363161564,0.9984919428825378,0.656760573387146,0.47466933727264404,-0.031104570254683495,0.9983258843421936,0.6553374528884888,0.473664253950119,-0.0310470350086689,0.9990932941436768,0.6571608781814575,0.47597646713256836,-0.06265121698379517,0.9991264939308167,0.655482828617096,0.4751151204109192,-0.06273938715457916,0.9992384314537048,0.6538046598434448,0.4738015830516815,-0.06278946995735168,0.9995370507240295,0.6405138373374939,0.47585105895996094,0.02946365252137184,0.9990625381469727,0.6406313180923462,0.4682011008262634,-0.10239803791046143,0.9993175864219666,0.6554032564163208,0.5071764588356018,-0.02061155065894127,0.9981934428215027,0.653999388217926,0.5085861682891846,-0.0605381540954113,0.9986954927444458,0.5946797132492065,0.5522738695144653,0.12677764892578125,0.9997046589851379,0.6092944145202637,0.5618224143981934,-0.1825428307056427,0.999359667301178,0.5811889171600342,0.6888878345489502,0.1496296226978302,0.22280603647232056,0.6027079820632935,0.7082846164703369,-0.21621334552764893,0.9898859262466431,0.5912969708442688,0.8038882613182068,0.10111154615879059,0.23203301429748535,0.6083000898361206,0.834945023059845,-0.1705252230167389,0.9685415625572205,0.5906013250350952,0.8229402303695679,0.10541032254695892,0.23560379445552826,0.6168707609176636,0.8656367659568787,-0.19939938187599182,0.9557925462722778,0.5966284871101379,0.8257730007171631,0.07401726394891739,0.23799258470535278,0.6215683221817017,0.8668723106384277,-0.17874732613563538,0.9537910223007202,0.5958560705184937,0.8230763673782349,0.0856541246175766,0.2418268322944641,0.6166579127311707,0.8569568991661072,-0.16168740391731262,0.942848801612854,0.5098435282707214,0.7165048122406006,0.09771662950515747,0.999464750289917,0.5332760810852051,0.7108175158500671,-0.09764289855957031,0.9969020485877991,0.4392048418521881,0.8372852802276611,0.10389100015163422,0.8670128583908081,0.6296881437301636,0.6532943844795227,-0.06032346561551094,0.8596874475479126,0.3352513611316681,0.8197832107543945,0.1812472641468048,0.9497455358505249,0.6131201982498169,0.8321244120597839,0.07012920826673508,0.9352107048034668,0.32636430859565735,0.7996253371238708,0.19225004315376282,0.9323164820671082,0.607272207736969,0.8619139790534973,0.08274592459201813,0.9073978066444397,0.28921207785606384,0.8319104313850403,0.17317470908164978,0.9550765752792358,0.6527242064476013,0.8600050210952759,0.0896611139178276,0.9357935786247253
Anjaneyasana - Low Lunge,0.6599318385124207,0.4945012331008911,-0.05225883051753044,0.9980292320251465,0.6557582020759583,0.47539493441581726,-0.034004732966423035,0.998394787311554,0.6546341180801392,0.4743139147758484,-0.03400908783078194,0.9982184767723083,0.6532303094863892,0.47328072786331177,-0.033925898373126984,0.9990432858467102,0.6546152830123901,0.47590234875679016,-0.06670945882797241,0.9990719556808472,0.6527661085128784,0.47501474618911743,-0.06683366000652313,0.9991909861564636,0.6509167551994324,0.47371163964271545,-0.06689836084842682,0.9995101094245911,0.6380841732025146,0.4757940173149109,0.019711149856448174,0.9990274310112,0.6380872130393982,0.46927785873413086,-0.10451414436101913,0.9992803335189819,0.6538289785385132,0.5068956613540649,-0.024324433878064156,0.9980891346931458,0.6521452069282532,0.5083578824996948,-0.06486416608095169,0.99859619140625,0.5948987007141113,0.5529381036758423,0.11724914610385895,0.9996950626373291,0.6080144643783569,0.5627491474151611,-0.18725843727588654,0.9992659687995911,0.5829688310623169,0.6900510787963867,0.13956885039806366,0.20398500561714172,0.6021312475204468,0.7112571001052856,-0.21854308247566223,0.9881858229637146,0.5935115218162537,0.80629563331604,0.09071679413318634,0.2111523151397705,0.6087682843208313,0.8362185955047607,-0.18387842178344727,0.9627678394317627,0.598284125328064,0.825054407119751,0.09358109533786774,0.21475695073604584,0.6180222630500793,0.867484450340271,-0.2141658067703247,0.9486542344093323,0.6031429767608643,0.8268484473228455,0.06263267993927002,0.21710985898971558,0.6223678588867188,0.8682405352592468,-0.19426223635673523,0.9465489387512207,0.5986818671226501,0.8224778175354004,0.07537437230348587,0.2209966629743576,0.6172142028808594,0.8586969375610352,-0.17551949620246887,0.935339629650116,0.5103398561477661,0.7168430685997009,0.09791822731494904,0.999424397945404,0.5332521796226501,0.7115530371665955,-0.09782841056585312,0.9965398907661438,0.438693106174469,0.8361355066299438,0.09989416599273682,0.8769171833992004,0.6293601989746094,0.6540510654449463,-0.06759309768676758,0.8485913872718811,0.33600014448165894,0.8203822374343872,0.18510982394218445,0.954440712928772,0.613345205783844,0.8322779536247253,0.06980881839990616,0.9275485873222351,0.3263339102268219,0.8000654578208923,0.19700053334236145,0.93864905834198,0.6074373126029968,0.8630194664001465,0.08317770808935165,0.8951111435890198,0.2898826599121094,0.8323567509651184,0.17469099164009094,0.9579727649688721,0.6529825925827026,0.85997074842453,0.08723101764917374,0.927172064781189
Anjaneyasana - Low Lunge,0.6546580791473389,0.47486335039138794,-0.06888897716999054,0.9981071352958679,0.6513274908065796,0.46005553007125854,-0.051143843680620193,0.9984434843063354,0.6501879692077637,0.4598117768764496,-0.05114633962512016,0.998278021812439,0.6488234996795654,0.45968225598335266,-0.051052212715148926,0.9990783929824829,0.6510180234909058,0.46064049005508423,-0.08167825639247894,0.9991024732589722,0.6497613191604614,0.4607606530189514,-0.08180763572454453,0.9992197751998901,0.6486354470252991,0.460619181394577,-0.08185958862304688,0.9995257258415222,0.6352101564407349,0.46933719515800476,0.012391487136483192,0.9990795254707336,0.635804295539856,0.46601516008377075,-0.1102561503648758,0.9993109107017517,0.6492882966995239,0.4909136891365051,-0.03971979767084122,0.9981598854064941,0.6478093862533569,0.4918443560600281,-0.0782875269651413,0.9986194372177124,0.5940951704978943,0.5542524456977844,0.11372097581624985,0.9997015595436096,0.6065376996994019,0.5631715059280396,-0.19332477450370789,0.999197244644165,0.5836612582206726,0.6875207424163818,0.13237518072128296,0.18931101262569427,0.6010355353355408,0.7124968767166138,-0.2311784029006958,0.9861409068107605,0.5946512222290039,0.8056569695472717,0.0838225781917572,0.19364884495735168,0.6076335310935974,0.8364568948745728,-0.19217631220817566,0.9580326676368713,0.5985370874404907,0.8281667232513428,0.08582904189825058,0.1970960944890976,0.6171116232872009,0.8675557374954224,-0.22306647896766663,0.9432249069213867,0.6015598177909851,0.8265168070793152,0.056880682706832886,0.19953064620494843,0.622085452079773,0.8681550621986389,-0.20137400925159454,0.9409419298171997,0.5999301671981812,0.8239082098007202,0.06882008165121078,0.20368602871894836,0.6170336604118347,0.8586811423301697,-0.17682848870754242,0.929807722568512,0.512069046497345,0.7172991633415222,0.09816008806228638,0.999452531337738,0.5333439111709595,0.7123346924781799,-0.09802533686161041,0.996608555316925,0.439060777425766,0.8395277857780457,0.08212819695472717,0.8880822658538818,0.6301437020301819,0.6569890975952148,-0.07959960401058197,0.8533128499984741,0.33706972002983093,0.8209535479545593,0.17612886428833008,0.9588792324066162,0.6154932379722595,0.8324032425880432,0.06927844882011414,0.9286999702453613,0.32738593220710754,0.8003951907157898,0.18859490752220154,0.9445170760154724,0.6075589656829834,0.8627779483795166,0.08343496173620224,0.8913795351982117,0.28779539465904236,0.8333262801170349,0.16042351722717285,0.9615057706832886,0.6539660692214966,0.860038161277771,0.08274348825216293,0.9277132749557495
